Name,RA,DEC,S,pmax,SZcat,ACT,PSZ2,Priority
ComPACT_G357.853-22.323,290.05833,-40.26667,24,0.9857577085494996,SZ_G357.78-22.31,,,3
ComPACT_G359.215-33.598,304.98333,-41.59167,27,0.9549605846405028,SZ_G359.21-33.67,,,2
ComPACT_G54.221-23.636,313.64167,6.5,27,0.9684810638427734,SZ_G054.23-23.70,,,2
ComPACT_G227.463-31.367,79.0,-25.34167,26,0.9722836017608644,SZ_G227.48-31.30,,,2
ComPACT_G57.035-29.183,319.675,5.45,33,0.953292965888977,SZ_G056.98-29.23,,,1
ComPACT_G315.603-83.784,11.23333,-33.18333,29,0.9909020066261292,SZ_G315.67-83.85,,PSZ2 G315.71-83.81,2
ComPACT_G143.119-42.141,28.49167,18.26667,22,0.959481418132782,SZ_G143.21-42.16,,,3
ComPACT_G319.658-73.504,6.46667,-42.78333,23,0.9704407453536988,SZ_G319.77-73.57,,,3
ComPACT_G7.63350.850,227.925,6.51667,23,0.8981074094772339,SZ_G007.57+50.80,,,3
ComPACT_G181.236-49.947,46.1,-2.75833,52,0.984480619430542,SZ_G181.34-49.92,,,1
ComPACT_G252.858-56.098,49.48333,-44.19167,68,0.8211818933486938,SZ_G252.98-56.11,,PSZ2 G252.99-56.09,1
ComPACT_G2.21068.630,211.78333,15.00833,31,0.8308981657028198,SZ_G002.17+68.56,,,1
ComPACT_G15.30652.329,229.3,11.31667,23,0.9338491559028624,SZ_G015.21+52.37,,,3
ComPACT_G80.418-59.685,352.875,-3.58333,27,0.9690333604812622,SZ_G080.29-59.70,,,2
ComPACT_G207.559-20.320,82.35833,-4.6,68,0.9802504777908324,SZ_G207.49-20.30,,,1
ComPACT_G223.903-43.657,65.025,-25.93333,22,0.9587236046791076,SZ_G223.82-43.63,,,3
ComPACT_G168.959-77.044,22.61667,-17.80833,24,0.973326861858368,SZ_G169.27-77.04,,,3
ComPACT_G35.651-83.267,5.33333,-26.60833,45,0.9560143351554872,SZ_G035.30-83.21,,,1
ComPACT_G22.86341.232,241.73333,10.575,23,0.9495845437049866,SZ_G022.87+41.16,,,3
ComPACT_G80.721-68.962,358.64167,-10.89167,35,0.917435884475708,SZ_G080.78-69.03,,,1
ComPACT_G321.839-73.518,5.69167,-42.54167,32,0.9944111704826356,SZ_G321.79-73.45,,,1
ComPACT_G194.110-26.128,71.2,3.26667,24,0.9337478876113892,SZ_G194.08-26.19,,,3
ComPACT_G218.94743.489,144.75,14.25,21,0.917051374912262,SZ_G218.93+43.56,,,3
ComPACT_G66.345-22.157,319.175,16.375,53,0.9990662932395936,SZ_G066.34-22.23,ACT-CL J2116.6+1622,,1
ComPACT_G136.263-45.567,22.54167,16.3,21,0.9740323424339294,SZ_G136.26-45.64,,,3
ComPACT_G240.81058.722,165.08333,10.0,52,0.9741409420967102,SZ_G240.92+58.68,,,1
ComPACT_G321.26960.435,201.79167,-1.15833,24,0.9237483739852904,SZ_G321.37+60.48,,,3
ComPACT_G113.278-54.608,7.23333,7.84167,44,0.9970098733901978,SZ_G113.27-54.68,ACT-CL J0028.9+0750,,1
ComPACT_G9.93549.228,230.11667,6.79167,39,0.8806506395339966,SZ_G010.03+49.26,,,1
ComPACT_G174.689-25.004,61.25833,17.85,42,0.9927195310592652,SZ_G174.64-25.06,,,1
ComPACT_G244.91762.268,169.18333,10.61667,32,0.9690091013908386,SZ_G244.87+62.20,,,1
ComPACT_G67.562-55.747,345.14167,-5.29167,22,0.9754621982574464,SZ_G067.64-55.80,,,3
ComPACT_G210.897-39.355,66.11667,-15.35,23,0.9514999389648438,SZ_G210.98-39.38,,,3
ComPACT_G155.988-60.546,28.425,-1.73333,71,0.999392867088318,SZ_G156.12-60.53,ACT-CL J0153.6-0144,,1
ComPACT_G139.899-44.304,25.46667,16.9,25,0.9002285003662109,SZ_G139.96-44.25,,,3
ComPACT_G25.55743.326,240.7,13.28333,40,0.9937331080436708,SZ_G025.58+43.26,ACT-CL J1602.7+1316,,1
ComPACT_G247.960-33.001,81.74167,-42.59167,70,0.9829436540603638,SZ_G248.03-33.04,,,1
ComPACT_G347.783-81.345,5.58333,-33.075,66,0.9638490676879884,SZ_G348.18-81.38,,,1
ComPACT_G7.46873.032,209.03333,18.93333,30,0.919218122959137,SZ_G007.25+73.06,,,2
ComPACT_G250.417-41.342,70.35833,-45.05833,42,0.9293593168258668,SZ_G250.49-41.39,,PSZ2 G250.43-41.42,1
ComPACT_G202.926-72.246,31.86667,-22.775,46,0.952173352241516,SZ_G202.99-72.18,,,1
ComPACT_G175.622-28.469,59.2,14.88333,49,0.9981094598770142,SZ_G175.69-28.44,,,1
ComPACT_G205.93036.306,133.94167,20.94167,30,0.8858698606491089,SZ_G205.95+36.24,,,2
ComPACT_G238.40169.407,173.46667,16.99167,25,0.8890794515609741,SZ_G238.21+69.42,,,3
ComPACT_G3.548-16.540,285.525,-33.25833,22,0.9791689515113832,SZ_G003.56-16.47,,,3
ComPACT_G317.59169.032,198.09167,6.75833,30,0.9565096497535706,SZ_G317.46+68.98,,,2
ComPACT_G262.91272.571,181.44167,13.35,32,0.8323972225189209,SZ_G263.09+72.53,,,1
ComPACT_G15.344-61.474,340.41667,-31.94167,31,0.9928286671638488,SZ_G015.45-61.43,,,1
ComPACT_G224.48235.864,139.725,7.05,23,0.8940884470939636,SZ_G224.56+35.89,,,3
ComPACT_G260.822-62.306,39.15,-45.28333,26,0.9616138935089112,SZ_G260.91-62.25,ACT-CL J0236.6-4516,,2
ComPACT_G93.457-43.146,351.075,14.68333,27,0.8743473291397095,SZ_G093.50-43.21,,PSZ2 G093.42-43.21,2
ComPACT_G359.691-68.469,350.225,-37.1,24,0.94679594039917,SZ_G359.66-68.40,,,3
ComPACT_G38.026-24.323,306.825,-6.65,29,0.987969160079956,SZ_G037.97-24.28,,,2
ComPACT_G100.802-50.317,358.71667,10.10833,22,0.8700817823410034,SZ_G100.71-50.36,,,3
ComPACT_G11.47336.228,241.51667,0.39167,22,0.9737499952316284,SZ_G011.56+36.22,,,3
ComPACT_G129.585-57.997,16.39167,4.69167,57,0.9863234758377076,SZ_G129.55-58.07,,,1
ComPACT_G1.823-46.924,322.775,-40.325,54,0.9996135830879213,SZ_G001.79-46.99,ACT-CL J2131.0-4019,,1
ComPACT_G219.336-29.869,78.00833,-18.25,23,0.9115304946899414,SZ_G219.40-29.91,,,3
ComPACT_G339.05355.372,212.44167,-1.90833,22,0.8619476556777954,SZ_G339.14+55.32,,,3
ComPACT_G232.57144.950,150.74167,6.34167,27,0.9689776301383972,SZ_G232.55+45.02,,,2
ComPACT_G231.190-58.776,48.48333,-32.30833,45,0.9858705401420592,SZ_G231.06-58.75,,,1
ComPACT_G185.384-65.122,35.45833,-13.91667,44,0.9881231188774108,SZ_G185.47-65.18,,,1
ComPACT_G77.961-48.543,344.875,4.30833,24,0.8263819217681885,SZ_G078.07-48.53,,,3
ComPACT_G76.941-80.256,5.40833,-20.16667,35,0.9702976942062378,SZ_G076.55-80.28,,,1
ComPACT_G308.550-76.427,11.125,-40.625,51,0.999456226825714,SZ_G308.67-76.49,ACT-CL J0044.5-4037,,1
ComPACT_G74.037-54.666,347.00833,-1.925,29,0.9865146279335022,SZ_G074.10-54.72,ACT-CL J2307.9-0155,PSZ2 G074.08-54.68,2
ComPACT_G250.94947.005,160.33333,-2.30833,23,0.9500539898872375,SZ_G250.91+46.94,,,3
ComPACT_G30.856-44.134,323.14167,-19.91667,32,0.9894569516181946,SZ_G030.94-44.10,,,1
ComPACT_G135.851-52.303,20.83333,9.76667,34,0.966682493686676,SZ_G135.81-52.37,,,1
ComPACT_G246.92849.674,160.4,1.46667,43,0.9891266226768494,SZ_G247.03+49.65,,,1
ComPACT_G353.96564.081,213.01667,9.525,29,0.9107235074043274,SZ_G353.98+64.01,,,2
ComPACT_G29.352-54.478,333.53333,-23.79167,59,0.9640103578567504,SZ_G029.46-54.51,,,1
ComPACT_G273.709-50.360,48.68333,-57.85,21,0.9689428210258484,SZ_G273.63-50.41,,,3
ComPACT_G5.89559.849,219.975,11.01667,35,0.9741047024726868,SZ_G006.03+59.84,,,1
ComPACT_G36.167-57.115,337.40833,-20.83333,52,0.8154674768447876,SZ_G036.17-57.19,,,1
ComPACT_G355.804-33.173,303.89167,-44.35833,40,0.9522443413734436,SZ_G355.74-33.13,,,1
ComPACT_G43.008-37.781,320.875,-8.99167,30,0.9880164265632628,SZ_G043.02-37.85,,,2
ComPACT_G53.658-53.036,338.025,-10.075,33,0.9741476774215698,SZ_G053.59-53.09,,,1
ComPACT_G41.328-20.992,305.275,-2.40833,25,0.8062797784805298,SZ_G041.33-21.06,,,3
ComPACT_G173.015-49.650,42.64167,1.275,25,0.9043477177619934,SZ_G172.94-49.70,,,3
ComPACT_G212.226-53.191,52.78333,-21.00833,55,0.9975534081459044,SZ_G212.25-53.26,ACT-CL J0331.1-2100,PSZ2 G212.25-53.20,1
ComPACT_G233.32238.845,145.90833,2.55,32,0.9827589392662048,SZ_G233.39+38.80,,,1
ComPACT_G359.976-30.361,300.9,-40.40833,22,0.8344913125038147,SZ_G359.98-30.43,,,3
ComPACT_G221.505-66.568,39.33333,-28.10833,35,0.9977617263793944,SZ_G221.59-66.63,ACT-CL J0237.3-2806,,1
ComPACT_G225.17631.787,136.41667,4.575,47,0.988247811794281,SZ_G225.18+31.72,ACT-CL J0905.6+0434,,1
ComPACT_G38.55534.110,253.575,19.14167,23,0.8452284932136536,SZ_G038.50+34.16,,,3
ComPACT_G257.164-27.287,91.725,-49.53333,32,0.9909014701843262,SZ_G257.17-27.22,,,1
ComPACT_G26.45456.887,227.91667,19.09167,23,0.8308357000350952,SZ_G026.57+56.92,,,3
ComPACT_G210.64732.721,131.85,16.04167,30,0.9842302203178406,SZ_G210.70+32.66,,,2
ComPACT_G60.686-30.148,322.35,7.43333,35,0.995499074459076,SZ_G060.71-30.22,ACT-CL J2129.3+0726,,1
ComPACT_G249.15745.015,158.04167,-2.825,65,0.9990195035934448,SZ_G249.08+44.97,ACT-CL J1032.1-0249,,1
ComPACT_G236.71344.431,151.95833,3.60833,30,0.9465059638023376,SZ_G236.81+44.42,,,2
ComPACT_G351.32860.440,214.63333,6.03333,23,0.9808850288391112,SZ_G351.44+60.48,,,3
ComPACT_G197.278-61.273,41.725,-16.525,27,0.9767081141471864,SZ_G197.36-61.21,,,2
ComPACT_G151.549-37.664,36.63333,19.86667,26,0.962900161743164,SZ_G151.48-37.71,,,2
ComPACT_G193.138-82.409,20.7,-24.34167,36,0.9970894455909728,SZ_G193.30-82.34,ACT-CL J0122.7-2420,,1
ComPACT_G86.399-36.981,342.99167,17.275,21,0.9752449989318848,SZ_G086.40-37.05,ACT-CL J2251.9+1716,,3
ComPACT_G51.925-41.181,327.29167,-4.71667,26,0.9914060831069946,SZ_G052.01-41.21,,,2
ComPACT_G202.243-55.304,48.50833,-16.31667,39,0.9574039578437804,SZ_G202.12-55.32,,,1
ComPACT_G221.003-54.662,52.59167,-26.375,25,0.9278756380081176,SZ_G220.94-54.72,,,3
ComPACT_G350.73556.567,216.98333,2.93333,33,0.8739581108093262,SZ_G350.72+56.64,,,1
ComPACT_G310.701-60.093,5.825,-56.60833,24,0.9726282954216005,SZ_G310.63-60.03,,,3
ComPACT_G54.448-50.925,336.49167,-8.525,31,0.968913733959198,SZ_G054.34-50.94,,,1
ComPACT_G276.29457.107,178.75,-2.81667,24,0.968658983707428,SZ_G276.38+57.16,,,3
ComPACT_G37.332-21.471,303.975,-5.93333,46,0.9982833862304688,SZ_G037.33-21.54,,PSZ2 G037.31-21.54,1
ComPACT_G326.62662.218,203.65833,1.35,31,0.9720497727394104,SZ_G326.75+62.18,,,1
ComPACT_G262.093-56.470,46.09167,-48.76667,24,0.9807572364807128,SZ_G262.09-56.40,,,3
ComPACT_G348.743-54.096,334.66667,-47.15,22,0.9705055952072144,SZ_G348.63-54.08,,,3
ComPACT_G242.07043.357,153.43333,-0.11667,27,0.9893711805343628,SZ_G242.00+43.31,,,2
ComPACT_G248.518-40.368,71.725,-43.625,22,0.8592948317527771,SZ_G248.58-40.42,,,3
ComPACT_G194.212-46.245,54.21667,-7.575,52,0.9861773252487184,SZ_G194.15-46.30,ACT-CL J0336.8-0734,,1
ComPACT_G220.31832.910,135.475,8.725,27,0.9467223882675172,SZ_G220.25+32.86,,,2
ComPACT_G14.31660.213,221.99167,14.75,71,0.9994910955429076,SZ_G014.38+60.15,ACT-CL J1447.9+1444,PSZ2 G014.33+60.23,1
ComPACT_G139.209-45.666,24.6,15.71667,22,0.9671693444252014,SZ_G139.27-45.61,,,3
ComPACT_G62.114-26.957,320.56667,10.375,27,0.9358941316604614,SZ_G062.12-27.03,,,2
ComPACT_G67.715-51.126,341.80833,-2.08333,57,0.9700528979301452,SZ_G067.78-51.18,ACT-CL J2247.1-0206,,1
ComPACT_G227.59431.014,136.775,2.4,31,0.883758544921875,SZ_G227.61+31.08,,,1
ComPACT_G5.289-22.019,292.36667,-33.625,24,0.9672008156776428,SZ_G005.32-22.08,,,3
ComPACT_G347.641-15.838,277.05,-47.13333,23,0.9848293662071228,SZ_G347.59-15.79,,,3
ComPACT_G65.251-44.500,335.78333,1.13333,23,0.8443513512611389,SZ_G065.32-44.45,,,3
ComPACT_G173.528-47.556,44.325,2.56667,36,0.8328726887702942,SZ_G173.52-47.63,,,1
ComPACT_G121.127-51.030,11.7,11.825,21,0.938925564289093,SZ_G121.17-50.97,,,3
ComPACT_G232.434-28.219,83.81667,-28.51667,32,0.9929983615875244,SZ_G232.51-28.23,,,1
ComPACT_G18.16064.418,218.94167,18.25833,26,0.9024751782417296,SZ_G018.30+64.46,,,2
ComPACT_G225.80432.240,137.075,4.33333,29,0.9464414715766908,SZ_G225.73+32.27,,,2
ComPACT_G344.077-66.865,352.14167,-43.05,43,0.985458254814148,SZ_G344.08-66.79,ACT-CL J2328.5-4303,,1
ComPACT_G12.00749.717,230.45833,8.18333,21,0.8288705348968506,SZ_G012.12+49.73,,,3
ComPACT_G187.555-32.624,62.6,4.325,23,0.951233446598053,SZ_G187.49-32.58,,,3
ComPACT_G193.424-56.642,44.93333,-12.55833,24,0.9744827747344972,SZ_G193.51-56.59,,,3
ComPACT_G127.366-50.999,15.70833,11.775,25,0.9506176710128784,SZ_G127.43-50.94,,,3
ComPACT_G352.266-23.967,290.25833,-45.65833,21,0.9532537460327148,SZ_G352.31-23.91,,,3
ComPACT_G275.882-69.435,25.88333,-44.85833,55,0.9963750243186952,SZ_G276.08-69.45,ACT-CL J0143.5-4451,,1
ComPACT_G69.796-60.958,349.76667,-8.01667,38,0.8518714308738708,SZ_G069.74-61.02,,,1
ComPACT_G174.089-56.320,38.51667,-4.00833,22,0.8875628113746643,SZ_G173.96-56.33,,,3
ComPACT_G321.89060.788,201.98333,-0.73333,35,0.9707204699516296,SZ_G321.92+60.72,,,1
ComPACT_G264.815-77.629,22.33333,-36.54167,30,0.9894191026687622,SZ_G264.61-77.57,,,2
ComPACT_G274.93256.811,177.95,-2.78333,41,0.9830066561698914,SZ_G275.06+56.83,,,1
ComPACT_G64.409-49.462,339.15833,-2.55,23,0.9736705422401428,SZ_G064.51-49.43,,,3
ComPACT_G336.871-28.958,294.41667,-60.09167,27,0.977816104888916,SZ_G336.86-28.89,,,2
ComPACT_G230.517-44.463,65.2,-30.75,25,0.9842635989189148,SZ_G230.57-44.52,ACT-CL J0420.7-3044,,3
ComPACT_G278.706-58.522,34.43333,-54.35833,24,0.9408602118492126,SZ_G278.65-58.59,,,3
ComPACT_G107.096-43.671,0.9,17.725,28,0.9933739900588988,SZ_G107.18-43.71,,,2
ComPACT_G145.570-52.605,26.50833,7.85,23,0.9769764542579652,SZ_G145.68-52.58,,,3
ComPACT_G82.775-75.065,2.93333,-15.38333,64,0.9996498823165894,SZ_G082.86-75.13,ACT-CL J0011.7-1523,PSZ2 G082.88-75.10,1
ComPACT_G359.480-42.723,317.225,-42.05,25,0.9836679100990297,SZ_G359.53-42.78,,,3
ComPACT_G246.64856.312,165.21667,6.05,48,0.976961314678192,SZ_G246.59+56.37,,,1
ComPACT_G83.685-50.791,349.2,4.725,57,0.9983744621276855,SZ_G083.76-50.84,ACT-CL J2316.8+0443,,1
ComPACT_G255.04454.916,167.60833,1.725,52,0.999155044555664,SZ_G255.06+54.84,ACT-CL J1110.3+0143,PSZ2 G255.07+54.84,1
ComPACT_G6.069-69.527,350.58333,-34.6,38,0.9653146862983704,SZ_G006.19-69.47,,PSZ2 G006.16-69.49,1
ComPACT_G6.09362.264,218.03333,12.50833,41,0.94182950258255,SZ_G006.19+62.32,,,1
ComPACT_G268.591-42.704,64.6,-58.13333,23,0.9805387258529664,SZ_G268.68-42.73,,,3
ComPACT_G38.105-62.507,343.23333,-21.55833,49,0.9966782331466676,SZ_G038.11-62.58,ACT-CL J2252.9-2133,,1
ComPACT_G251.14966.979,174.56667,11.79167,57,0.9960108995437622,SZ_G251.29+66.93,ACT-CL J1138.2+1147,,1
ComPACT_G245.23972.551,177.49167,17.0,47,0.995210826396942,SZ_G245.20+72.48,,,1
ComPACT_G71.206-57.799,348.01667,-5.28333,23,0.9673540592193604,SZ_G071.11-57.85,,,3
ComPACT_G265.638-21.551,103.925,-55.69167,45,0.9865643978118896,SZ_G265.56-21.56,ACT-CL J0655.6-5541,,1
ComPACT_G208.402-28.432,75.40833,-8.93333,73,0.99616676568985,SZ_G208.45-28.38,,,1
ComPACT_G207.62122.488,121.0,14.50833,51,0.9971895813941956,SZ_G207.69+22.45,ACT-CL J0803.9+1430,,1
ComPACT_G264.897-74.759,24.825,-38.625,23,0.9840270280838012,SZ_G264.67-74.72,,,3
ComPACT_G228.642-34.678,75.775,-27.23333,28,0.9891001582145692,SZ_G228.60-34.61,,,2
ComPACT_G213.806-56.225,49.925,-22.74167,54,0.9965685606002808,SZ_G213.75-56.16,,PSZ2 G213.73-56.15,1
ComPACT_G91.442-51.004,353.51667,7.075,41,0.8659293055534363,SZ_G091.37-51.06,,PSZ2 G091.40-51.01,1
ComPACT_G268.34969.218,181.075,9.575,26,0.9755334258079528,SZ_G268.16+69.19,,,2
ComPACT_G162.046-77.314,21.19167,-17.05,37,0.9767115116119384,SZ_G162.37-77.32,,,1
ComPACT_G91.897-55.258,355.74167,3.43333,28,0.9795354008674622,SZ_G092.01-55.23,,,2
ComPACT_G352.42558.589,216.3,5.04167,26,0.8017346858978271,SZ_G352.46+58.66,,,2
ComPACT_G214.558-44.838,61.75833,-19.84167,57,0.9880183935165404,SZ_G214.60-44.77,,,1
ComPACT_G75.828-51.800,345.91667,0.93333,45,0.9009150862693788,SZ_G075.71-51.81,,,1
ComPACT_G11.139-50.409,327.18333,-34.19167,24,0.973925232887268,SZ_G011.12-50.48,,,3
ComPACT_G204.707-27.676,74.6,-5.68333,25,0.930137813091278,SZ_G204.68-27.74,,,3
ComPACT_G333.12163.267,205.95833,3.50833,34,0.9932884573936462,SZ_G332.96+63.26,,,1
ComPACT_G243.063-68.548,35.875,-36.0,53,0.9948090314865112,SZ_G242.93-68.49,ACT-CL J0223.5-3601,,1
ComPACT_G8.611-40.514,315.00833,-35.09167,29,0.9704598188400269,SZ_G008.53-40.55,,,2
ComPACT_G345.244-32.966,302.48333,-53.15833,29,0.8976067304611206,SZ_G345.17-32.93,,,2
ComPACT_G100.906-69.703,5.30833,-8.13333,69,0.9807902574539183,SZ_G101.07-69.75,,,1
ComPACT_G218.19446.256,147.15833,15.84167,38,0.988580048084259,SZ_G218.27+46.20,,,1
ComPACT_G307.319-71.335,10.85,-45.725,49,0.972858190536499,SZ_G307.09-71.32,,,1
ComPACT_G255.312-34.568,80.36667,-48.825,31,0.9754517674446106,SZ_G255.34-34.50,,,1
ComPACT_G10.62429.606,246.59167,-3.925,38,0.9882544279098512,SZ_G010.55+29.63,,,1
ComPACT_G168.963-71.848,26.21667,-13.93333,31,0.9581436514854432,SZ_G169.16-71.81,,,1
ComPACT_G213.59030.060,130.35,12.68333,23,0.929438292980194,SZ_G213.51+30.04,,,3
ComPACT_G58.592-22.302,314.825,10.575,25,0.9575430154800416,SZ_G058.51-22.31,,,3
ComPACT_G167.814-30.411,52.70833,18.24167,23,0.8597812652587891,SZ_G167.85-30.35,,,3
ComPACT_G287.62459.279,185.1,-2.66667,26,0.9799309968948364,SZ_G287.49+59.25,ACT-CL J1220.4-0240,,2
ComPACT_G298.31757.900,190.4,-4.88333,26,0.9907426238059998,SZ_G298.33+57.83,,,2
ComPACT_G253.36959.966,170.33333,6.075,30,0.98938250541687,SZ_G253.31+60.03,,,2
ComPACT_G188.880-47.508,51.13333,-5.23333,28,0.9790307879447936,SZ_G188.85-47.58,,,2
ComPACT_G168.337-53.794,37.73333,0.06667,24,0.9015790820121764,SZ_G168.29-53.86,,,3
ComPACT_G276.819-59.810,34.30833,-52.75,49,0.9850152134895324,SZ_G276.73-59.87,ACT-CL J0217.1-5244,PSZ2 G276.75-59.82,1
ComPACT_G223.46043.818,146.49167,11.44167,53,0.9329237937927246,SZ_G223.56+43.80,,,1
ComPACT_G269.772-45.356,59.34167,-57.99167,39,0.99174964427948,SZ_G269.83-45.41,,,1
ComPACT_G20.11129.599,250.96667,3.06667,38,0.9974827170372008,SZ_G020.19+29.61,,,1
ComPACT_G12.070-51.074,328.01667,-33.63333,23,0.9933538436889648,SZ_G011.97-51.04,,,3
ComPACT_G218.76927.367,129.86667,7.425,26,0.9668723940849304,SZ_G218.80+27.30,,,2
ComPACT_G348.990-42.481,317.55833,-49.76667,42,0.9836934208869934,SZ_G349.06-42.53,,,1
ComPACT_G155.880-63.214,27.08333,-4.04167,49,0.911891520023346,SZ_G155.75-63.26,,,1
ComPACT_G241.78069.290,174.06667,15.94167,23,0.8856485486030579,SZ_G241.98+69.31,,,3
ComPACT_G304.60359.844,193.7,-3.01667,32,0.9438289999961852,SZ_G304.58+59.77,,,1
ComPACT_G230.050-29.980,81.21667,-27.05,24,0.9914215207099916,SZ_G229.97-29.98,ACT-CL J0524.8-2703,,3
ComPACT_G85.580-37.053,342.46667,16.85,23,0.953483521938324,SZ_G085.65-37.01,,,3
ComPACT_G257.80147.531,164.15,-5.025,21,0.9874382615089417,SZ_G257.82+47.60,,,3
ComPACT_G206.35727.528,125.36667,17.525,36,0.9806576371192932,SZ_G206.32+27.59,,,1
ComPACT_G237.39033.193,143.125,-3.36667,26,0.928022801876068,SZ_G237.44+33.13,,,2
ComPACT_G225.885-18.256,91.75,-19.40833,25,0.959887444972992,SZ_G225.90-18.33,,,3
ComPACT_G320.587-81.483,9.70833,-35.20833,47,0.9696688055992126,SZ_G320.28-81.43,,,1
ComPACT_G198.743-76.406,27.2,-23.075,36,0.996008276939392,SZ_G199.05-76.42,ACT-CL J0148.7-2304,,1
ComPACT_G158.285-58.272,30.575,-0.35,35,0.8379647731781006,SZ_G158.40-58.23,,,1
ComPACT_G22.309-57.138,335.63333,-28.16667,32,0.990799069404602,SZ_G022.34-57.21,,,1
ComPACT_G283.042-81.314,16.46667,-35.25,39,0.996593177318573,SZ_G283.25-81.38,ACT-CL J0105.8-3515,,1
ComPACT_G272.38959.841,178.06667,0.525,55,0.9983610510826112,SZ_G272.44+59.77,ACT-CL J1152.2+0031,,1
ComPACT_G133.647-46.129,20.56667,16.1,59,0.9987720847129822,SZ_G133.73-46.18,ACT-CL J0122.2+1606,,1
ComPACT_G53.867-20.915,311.16667,7.71667,21,0.9769310355186462,SZ_G053.79-20.92,,,3
ComPACT_G91.735-61.775,358.66667,-2.39167,36,0.909646213054657,SZ_G091.80-61.71,,,1
ComPACT_G269.249-82.115,18.1,-33.59167,24,0.937548577785492,SZ_G268.82-82.16,,,3
ComPACT_G227.84338.970,143.76667,6.24167,68,0.9999301433563232,SZ_G227.86+38.90,ACT-CL J0935.0+0614,,1
ComPACT_G75.270-78.201,3.66667,-18.89167,25,0.994510531425476,SZ_G074.91-78.19,,,3
ComPACT_G164.125-38.670,44.825,13.76667,28,0.8169733285903931,SZ_G164.07-38.73,,,2
ComPACT_G159.411-40.622,40.60833,14.25833,65,0.9972366094589232,SZ_G159.39-40.69,ACT-CL J0242.4+1415,PSZ2 G159.40-40.67,1
ComPACT_G65.871-69.624,355.25,-15.00833,28,0.988386332988739,SZ_G065.98-69.56,,,2
ComPACT_G315.60068.013,197.59167,5.60833,35,0.98294198513031,SZ_G315.42+67.98,,,1
ComPACT_G273.89255.655,176.93333,-3.58333,22,0.9697002172470092,SZ_G273.99+55.71,,,3
ComPACT_G349.85160.339,214.15,5.475,24,0.839492917060852,SZ_G349.90+60.27,,,3
ComPACT_G255.567-60.538,43.00833,-43.90833,22,0.9409127831459044,SZ_G255.69-60.58,,,3
ComPACT_G217.757-31.525,75.86667,-17.59167,27,0.9616014361381532,SZ_G217.68-31.56,,,2
ComPACT_G254.144-34.466,80.43333,-47.85833,33,0.937253475189209,SZ_G254.22-34.43,,,1
ComPACT_G260.74859.893,173.13333,3.65,40,0.927506685256958,SZ_G260.73+59.82,,,1
ComPACT_G219.57445.189,146.54167,14.53333,27,0.9621539115905762,SZ_G219.47+45.19,,,2
ComPACT_G247.193-33.727,80.65,-42.05833,22,0.940994679927826,SZ_G247.28-33.71,,,3
ComPACT_G148.550-86.982,14.29167,-24.4,38,0.9954829216003418,SZ_G147.43-86.94,,,1
ComPACT_G108.218-60.036,5.56667,2.0,36,0.946964144706726,SZ_G108.33-59.99,,,1
ComPACT_G132.757-50.519,19.225,11.86667,47,0.9640413522720336,SZ_G132.69-50.58,ACT-CL J0116.8+1151,,1
ComPACT_G16.678-31.009,305.85,-26.64167,25,0.9805588126182556,SZ_G016.68-31.08,,,3
ComPACT_G106.074-41.546,359.54167,19.575,32,0.9850654006004332,SZ_G106.17-41.54,ACT-CL J2358.1+1934,,1
ComPACT_G190.550-22.454,72.50833,7.99167,28,0.9892902970314026,SZ_G190.55-22.53,,,2
ComPACT_G337.250-17.724,273.575,-57.03333,31,0.9963462948799132,SZ_G337.30-17.78,,,1
ComPACT_G210.440-55.022,50.575,-20.575,24,0.9794395565986632,SZ_G210.33-55.06,,,3
ComPACT_G207.36028.517,126.675,17.075,21,0.945854425430298,SZ_G207.42+28.57,,,3
ComPACT_G85.065-48.211,348.5,7.36667,25,0.9570600986480712,SZ_G085.10-48.14,,,3
ComPACT_G138.073-76.857,16.375,-14.4,35,0.9835931658744812,SZ_G137.99-76.93,,,1
ComPACT_G67.356-60.026,348.25,-8.25833,23,0.961341142654419,SZ_G067.50-60.01,,,3
ComPACT_G216.258-36.976,70.05,-18.39167,59,0.9998098015785216,SZ_G216.34-37.01,ACT-CL J0440.1-1823,,1
ComPACT_G29.724-47.566,326.375,-21.725,22,0.9210714101791382,SZ_G029.66-47.63,,PSZ2 G029.66-47.63,3
ComPACT_G44.075-47.930,330.45,-12.9,24,0.8204593658447266,SZ_G043.98-47.90,,,3
ComPACT_G215.625-34.668,72.11667,-17.08333,27,0.9749497175216676,SZ_G215.71-34.64,ACT-CL J0448.4-1705,,2
ComPACT_G279.48581.407,189.25,19.2,42,0.9891118407249452,SZ_G279.38+81.33,,,1
ComPACT_G61.545-48.265,337.03333,-3.24167,39,0.9936524629592896,SZ_G061.57-48.34,,,1
ComPACT_G220.01250.926,152.125,16.55,22,0.8306623101234436,SZ_G219.94+50.87,,,3
ComPACT_G328.06870.185,201.24167,8.96667,26,0.8335073590278625,SZ_G328.03+70.26,,,2
ComPACT_G15.042-66.057,345.81667,-31.85,25,0.9654216766357422,SZ_G015.20-66.09,,,3
ComPACT_G233.701-40.284,70.49167,-32.38333,25,0.9926726222038268,SZ_G233.75-40.35,,,3
ComPACT_G173.168-75.116,24.78333,-17.125,27,0.9671698212623596,SZ_G173.18-75.04,,,2
