name,RA,DEC,pmax,S,Priority,z,zType,zSource,zCluster,zCluster_err,zCluster_delta,zZazn,zZazn_err,zZazn_sig1,zZazn_sig2,M500,e_M500,E_M500,mSource,Mact,e_Mact,E_Mact,Mplanck,e_Mplanck,E_Mplanck
ComPACT_G242.018+51.679,159.9,5.13333,0.9376155138015748,31,1,0.069,spec,RASS-MCMF,0.15,0.114654849694357,0.3125110381115545,,,,,2.67982,0.903952586235857,0.640664559394428,ACT-MCMF,2.387714697369034,0.2002293082579265,0.1890267926800137,,,
ComPACT_G240.039-19.813,95.63333,-32.41667,0.999273717403412,48,1,0.504,phot,ACTDR6,,,,,,,,8.745692016830844,1.6272413990896988,1.371969870319675,ACTDR6,7.508203208325845,1.0391813899007465,0.9466899974096538,7.304626992494141,0.8069554716179788,0.741902296852075
ComPACT_G244.741-28.627,86.75,-39.06667,0.9764990210533142,53,1,0.319,spec,ACT-MCMF,0.3,0.1296098300892731,6.019409494574075,,,,,4.949999809265137,0.5099999904632568,0.5400000214576721,PSZ2,4.247970601723523,0.9011229464465408,0.783231613179875,4.743096814888122,0.9097574378616594,0.7886273343923706
ComPACT_G219.154+34.636,136.60833,10.35833,0.9516776204109192,27,2,0.135,spec,ACT-MCMF,0.16,0.1156518483873514,0.6194612477684469,0.1379,0.0367332800397418,0.996,0.987,2.19576,0.576556,0.663739,ComPRASS,3.331631029202399,0.3777909465758975,0.3497157761443062,3.186299849102608,0.30761029969004,0.2857385290657875
ComPACT_G218.826+19.689,123.025,3.875,0.885669469833374,39,1,,,,0.76,0.175471769967016,0.931310340526597,,,,,,,,,,,,,,
ComPACT_G28.236+45.728,239.225,16.0,0.9276252388954164,32,1,0.232,spec,REDMAPPER-DES-SDSS,0.23,0.1226308392383123,3.1172070804862626,0.2362,0.039906565414473,0.999,0.99,2.728463,0.731341,0.839189,ComPRASS,,,,,,
ComPACT_G303.069+76.847,192.89167,13.975,0.9236127138137816,43,1,,,,0.22,0.1216338405453179,0.4426261066762054,,,,,,,,,,,,,,
ComPACT_G358.377-47.332,323.5,-42.64167,0.9945619702339172,57,1,0.196,spec,SPT2500D,0.19,0.1186428444663346,3.9687914904299824,0.2162,0.0392609325813639,1.0,0.999,4.210000038146973,0.3799999952316284,0.4000000059604645,PSZ2,4.268447061314384,0.6034606721097219,0.5484502220641375,4.079928995365885,0.4945193189961593,0.4510825407035856
ComPACT_G252.466-25.531,92.94167,-45.05,0.9061867594718932,25,3,0.096,phot,ACTDR6,0.12,0.1116638536153738,0.1319280816330255,,,,,2.260182863906068,1.8916829125638652,2.6019132403540763,PSZ-MCMF,1.917822388326264,0.4386838961546819,0.376947043847645,2.271374399971805,0.4386346417562172,0.3798786203912856
ComPACT_G11.911-63.530,342.96667,-33.4,0.999489426612854,61,1,0.23,spec,ACTDR6,,,,,,,,4.25,0.449999988079071,0.4699999988079071,PSZ2,4.834033331302098,0.896670268152765,0.7920083503049531,4.485192707099485,0.9248407143771594,0.7935469006536525
ComPACT_G195.382-29.092,69.29167,0.73333,0.9990673661231996,65,1,0.284,spec,ACT-MCMF,0.3,0.1296098300892731,9.2336796562857,0.299,0.0419338525104355,0.999,0.991,5.559999942779541,0.6100000143051147,0.6499999761581421,PSZ2,4.970125263317724,0.985499350183485,0.8644910230250868,5.235744567542871,0.7096831622432331,0.6406059229193919
ComPACT_G327.328-58.322,350.95,-54.45833,0.9509099125862122,31,1,,,,0.21,0.1206368418523234,0.2845189167189388,,,,,,,,,,,,,,
ComPACT_G19.236-73.159,353.925,-29.83333,0.9998937845230104,62,1,0.751,phot,ACT-MCMF,,,,,,,,9.313156686782982,1.6416308844403338,1.395624109482145,ACTDR6,7.664951709333622,0.8565326310916938,0.7938727877727499,6.717113108752314,1.4143325033474232,1.20980807122943
ComPACT_G357.862+55.781,220.38333,5.13333,0.973805606365204,43,1,0.401,spec,ACTDR6,0.4,0.1395798170192172,6.868090451588932,0.409,0.0454848330925356,0.989,0.985,2.237870665512941,0.6023058661430731,0.47457706043436,ACTDR6,4.643779495583611,1.52545595305674,1.23261774313017,5.290429290208453,1.2872227740979312,1.075954084377848
ComPACT_G40.823-38.010,320.29167,-10.63333,0.9970698356628418,41,1,0.407,phot,ACT-MCMF,0.42,0.141573814405206,26.567085742676927,0.4124,0.0455945906741641,1.0,0.994,6.43992616456626,1.3205610705782662,1.09584817713653,ACTDR6,4.024080837126894,2.009502753391582,1.4617054327330343,3.55108213332171,1.7787526850708075,1.2437812187158577
ComPACT_G238.762+63.230,168.225,13.44167,0.997718095779419,61,1,0.167,spec,ACTDR6,0.16,0.1156518483873514,2.601578540732264,0.1823,0.038166584929244,1.0,0.992,4.46999979019165,0.3600000143051147,0.4099999964237213,PSZ2,5.2171067434963,0.4909278885902975,0.4602999775865975,5.514325352521517,0.7011356587381637,0.6367773981884525
ComPACT_G292.394-57.124,24.0,-59.08333,0.9825384616851808,43,1,0.507,phot,ACTDR6,0.49,0.1485528052561669,6.196223019809007,0.4982,0.0483643555282021,1.0,0.993,4.789999961853027,0.5400000214576721,0.6000000238418579,PSZ2,5.405331389659732,0.8066259880814194,0.7295977368651863,6.009806791237263,0.7626074665739844,0.6927352516510538
ComPACT_G118.812-44.865,9.79167,17.90833,0.9863861799240112,40,1,,,,0.73,0.1724807738880327,1.897701214367185,,,,,,,,,,,,,,
ComPACT_G37.214-61.315,341.875,-21.6,0.9969272017478944,55,1,0.301,phot,ACT-MCMF,,,,,,,,4.932525134287112,1.0609370262936857,0.87313449353327,ACTDR6,4.286627775729434,0.9455207625003168,0.8176225033496831,4.613793595545918,0.9458204790283162,0.8122391625952656
ComPACT_G35.978-64.100,344.59167,-22.925,0.9985546469688416,58,1,0.525,phot,ACT-MCMF,,,,,,,,6.943591429214284,1.2862513596974323,1.0852216920891324,ACTDR6,6.777927103507884,1.8934470787575737,1.5770903879175988,6.441066369526324,1.4923513371884043,1.2576421769404638
ComPACT_G80.998-50.923,347.89167,3.63333,0.9999403953552246,71,1,0.306,spec,ACTDR6,0.31,0.1306068287822676,8.005232454080986,0.2939,0.0417692161379927,0.999,0.996,7.519999980926514,0.4199999868869781,0.449999988079071,PSZ2,9.472448587133954,0.8052424593391975,0.7596046444324638,9.405526038452816,0.9876212694691376,0.9116717511258724
ComPACT_G245.725-50.789,57.75,-41.15,0.9968140721321106,50,1,0.649,phot,PSZ-MCMF,0.63,0.1625107869580886,4.226623313035367,0.6659,0.0537779868338219,1.0,0.995,3.760187,410054400000000.0,340335200000000.0,PSZSPT,3.938002392993305,2.86960653191996,1.806197555750261,4.292428061192524,1.4338954605698224,1.1252149779541212
ComPACT_G249.884-77.398,25.025,-34.175,0.99950110912323,54,1,0.4,phot,SPTECS,0.39,0.1385828183262228,12.177703135169743,0.4056,0.045375075510907,0.991,0.982,5.8132960268110025,4.98975283514069,6.573455313552852,PSZ-MCMF,4.549680273865733,1.3261844223233157,1.0964409370903607,4.8548725819852185,1.0071944067037637,0.8634368424523362
ComPACT_G262.115-39.286,72.49167,-54.1,0.9972500205039978,51,1,0.615,phot,ACTDR5,0.16,0.1156518483873514,0.7601131294591501,0.2163,0.0392641607455294,0.979,0.891,2.539454723185103,0.6392502766362269,0.5106944917482109,ACTDR6,2.8644054535671777,1.6314472311689256,1.135375502570675,3.68676764984366,0.8253078244745687,0.6993581914262619
ComPACT_G62.078-46.331,335.75,-1.75,0.9968775510787964,35,1,0.399,spec,REDMAPPER-DES-SDSS,0.43,0.1425708130982004,17.271283226278538,0.4209,0.0458689846282355,0.997,0.982,6.684709031242641,1.3540779231490638,1.1259928858962718,ACTDR6,5.922202638561111,4.990401053144112,2.920172392635475,,,
ComPACT_G359.073-32.121,303.00833,-41.48333,0.9060222506523132,23,3,0.15,spec,PSZ2,,,,,,,,4.71999979019165,0.3899999856948852,0.3899999856948852,PSZ2,5.099196558969176,0.4481719980407381,0.421956982468945,5.072793631793407,0.4053782755099381,0.3812492798941025
ComPACT_G212.005-25.471,79.525,-10.55,0.970322847366333,23,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G226.338-31.225,78.825,-24.38333,0.9640516638755798,35,1,,,,0.5700000000000001,0.1565287948001222,0.7552812935350202,,,,,,,,,,,,,,
ComPACT_G4.257-72.452,354.18333,-34.3,0.9988932013511658,53,1,0.742,phot,ACTDR6,,,,,,,,4.499510986058561,0.8077749607597832,0.6848306924899425,ACTDR6,,,,,,
ComPACT_G272.252-48.957,51.85833,-57.83333,0.9759861826896667,22,3,0.063,phot,MARD-Y3,0.22,0.1216338405453179,1.126150085353066,,,,,0.7116000056266785,0.0900000035762786,0.1000000014901161,MCXC2,0.3758269909143586,0.42069361901602,0.4685793842573527,0.6226922201923472,0.5628163169358273,0.2905910694511007
ComPACT_G281.758+75.654,187.575,13.65833,0.9983434677124025,39,1,0.975,spec,ACT-MCMF,0.96,0.1954117438269041,30.589156784489944,,,,,4.090356641242355,0.6878829980856944,0.5888542647503694,ACTDR6,10.900134699506737,2.579402176841799,2.20598487718469,,,
ComPACT_G130.266-62.622,16.225,0.05833,0.9989620447158812,85,1,0.275,spec,ACTDR6,0.26,0.1256218353172955,15.844311542331363,0.2744,0.0411397241257114,1.0,0.995,5.710000038146973,0.5799999833106995,0.5899999737739563,PSZ2,4.7881995939748725,1.0908039916111665,0.9392337256075236,5.371835558879298,0.9939718623010468,0.865799226099135
ComPACT_G256.576+48.671,164.25,-3.625,0.9999938011169434,44,1,0.831,spec,MCXC2,0.65,0.1645047843440774,3.689682244758018,0.8097,0.0584200869038762,1.0,0.959,10.626803258762344,1.8128845408214664,1.5486857593649936,ACTDR6,,,,3.091743115973401,2.179383202843149,1.3171290085282876
ComPACT_G287.564+58.595,184.90833,-3.325,0.9990367889404296,68,1,0.3,spec,ACT-MCMF,0.3,0.1296098300892731,7.624362401853194,0.3025,0.0420468382562296,0.999,0.983,4.190000057220459,0.6200000047683716,0.6399999856948853,PSZ2,3.079428439849673,0.9218950373139916,0.7577986542695363,3.650606570632367,1.0179865202656444,0.8300255448772931
ComPACT_G309.400-72.861,10.20833,-44.13333,0.9999946355819702,63,1,0.35,spec,ACTDR6,0.36,0.1355918222472396,22.94461343234873,0.3619,0.0439643677705636,1.0,0.997,5.820000171661377,0.5400000214576721,0.5699999928474426,PSZ2,5.956411174922008,1.5403051667155787,1.2988476821117,6.400548440515038,1.129380171149928,0.9898008295294888
ComPACT_G28.787+35.049,249.475,12.075,0.9966674447059632,32,1,1.397,phot,ACTDR6,0.99,0.1984027399058874,3.581971289579495,,,,,4.574735998438595,0.7656513364859756,0.6558799037606675,ACTDR6,4.394302071725775,1.272234232743359,1.052299871381752,5.793435797321579,0.9460048162050464,0.8369565290558687
ComPACT_G158.783-63.388,28.125,-4.85,0.836097240447998,24,3,0.52,phot,MaDCoWS_II,0.53,0.1525408000281445,1.2413699882046805,0.5693,0.0506595802499049,0.985,0.99,,,,,,,,,,
ComPACT_G9.987+60.831,220.31667,13.24167,0.9982755184173584,67,1,0.514,spec,REDMAPPER-DES-SDSS,0.5,0.1495498039491613,9.256632793319303,0.5203,0.0490777798087877,1.0,0.996,4.502620522961267,0.8377668119633037,0.7063431553612519,ACTDR6,6.9895547919158485,1.1410059631943663,1.0228019880423878,8.229375318062832,1.4572621226219813,1.2765842609210512
ComPACT_G85.630-72.668,2.18333,-12.96667,0.9723935723304749,28,2,,,,0.28,0.1276158327032843,0.8772792760902126,,,,,,,,,,,,,,
ComPACT_G22.655+27.976,253.475,4.225,0.9996581077575684,66,1,0.664,spec,ACTDR6,0.68,0.1674957804230607,3.093573276258325,0.6696,0.053897428907947,0.99,0.927,5.826081259235999,1.026963816038255,0.8730680415514975,ACTDR6,5.041391694891655,3.651230709711955,2.305237964365524,6.691400235556195,2.1293490827725208,1.6893623198391512
ComPACT_G233.239-30.026,82.06667,-29.70833,0.9816661477088928,57,1,0.157,spec,ACT-MCMF,0.16,0.1156518483873514,1.5077855115771688,0.1669,0.03766944764775,0.997,0.96,3.3499999046325684,0.3300000131130218,0.3600000143051147,PSZ2,3.1859874503809507,0.4970639195295094,0.4474716634914506,3.3481673179935965,0.2995448112494919,0.2797134425309075
ComPACT_G222.439+15.712,121.13333,-1.03333,0.9953125715255736,30,2,0.6900000000000001,phot,zCluster,0.6900000000000001,0.1684927791160551,4.602229274056467,,,,,,,,,,,,,,
ComPACT_G358.299+56.819,219.78333,6.01667,0.90238356590271,32,1,0.445,spec,ACTDR6,0.46,0.1455618091771837,1.6934365416479276,0.4489,0.0467728705945882,1.0,0.999,2.719214355501521,0.6285314552042103,0.5105261428182585,ACTDR6,1.5947824301113611,1.7877036891129938,3.478462508900173,3.811846726134799,3.810222886050974,2.015256339609609
ComPACT_G237.543-76.747,27.075,-31.925,0.9960273504257202,45,1,0.147,spec,ACTDR6,0.15,0.114654849694357,3.464210106114109,0.1643,0.0375855153794458,1.0,0.98,3.357714901215876,2.828030682561928,3.844979074426056,PSZ-MCMF,2.8383631624548444,0.3485551329498593,0.3206588148870906,3.049859568857737,0.6571964360758822,0.5602041095798869
ComPACT_G76.483-57.609,349.975,-3.24167,0.9944960474967957,41,1,1.165,phot,ACTDR6,1.2,0.21933971245877,9.730669833285225,,,,,2.7742418216794404,0.6083759425790884,0.4989573463014431,ACTDR6,4.978982930280194,2.118993709423416,1.6112959072067603,4.492213943907539,1.640183393930968,1.259771041114323
ComPACT_G191.646-28.044,68.39167,4.05833,0.9945853352546692,42,1,0.202,phot,ACTDR6,,,,,,,,4.53000020980835,0.5699999928474426,0.6000000238418579,PSZ2,,,,5.992860800650959,0.5132784587658932,0.4806622670892762
ComPACT_G113.085-52.119,6.73333,10.28333,0.9701377153396606,25,3,0.466,phot,ACT-MCMF,0.5,0.1495498039491613,1.0951178710730645,,,,,2.30912,0.58600612245341,0.466898292275855,ACT-MCMF,6.9077567007469485,1.4048971468107037,1.2275486448084687,5.432054171209876,1.8781806844612945,1.4619797858921957
ComPACT_G225.856+41.821,145.525,8.95833,0.999519109725952,87,1,0.218,spec,ACT-MCMF,0.2,0.119639843159329,5.862734943914607,0.2207,0.0394061999688134,0.999,0.994,4.039999961853027,0.4099999964237213,0.4600000083446502,PSZ2,2.9753495183048875,1.0944815333173432,0.8622650922909568,4.428854222853735,0.6337265422432656,0.5689155458453982
ComPACT_G342.602-39.611,313.99167,-54.93333,0.993831992149353,58,1,0.139,spec,SPT-MCMF,0.15,0.114654849694357,1.318986997266459,0.1491,0.0370948344262829,0.999,0.936,3.009999990463257,0.3300000131130218,0.3499999940395355,PSZ2,3.081181239311628,0.5873967628738463,0.5189013430567244,3.59580866205808,0.4911565232986712,0.4430124978352543
ComPACT_G288.647+62.878,186.4,0.725,0.9636780023574828,32,1,0.238,spec,REDMAPPER-DES-SDSS,1.5,0.2492496732486022,1.934284926207607,0.2445,0.0401745030402133,0.985,1.0,1.360713956916152,1.2532512018509834,1.530602811738185,yact,1.360713956916152,1.530602811738185,1.2532512018509834,2.229386827534697,1.780822623076383,1.0019482967844315
ComPACT_G312.030-78.820,10.625,-38.15,0.9984418749809264,57,1,0.22,spec,SPTECS,0.2,0.119639843159329,4.44982914507074,0.2362,0.039906565414473,0.996,0.937,3.650000095367432,0.4300000071525574,0.4600000083446502,PSZ2,3.78174836705641,0.9210597125261294,0.7840639085955069,4.148435012222164,0.9776560918371588,0.821594729373705
ComPACT_G334.049-49.828,334.95833,-57.13333,0.9980250597000122,58,1,0.299,phot,ACT-MCMF,0.3,0.1296098300892731,15.751219868426997,0.3204,0.0426246796418623,0.999,0.982,4.535508,486705400000000.0,419508400000000.0,PSZSPT,4.113204536755871,0.7535199852058525,0.6665484209526781,4.520801014624533,0.6139767406035989,0.5541079713466469
ComPACT_G201.334-31.193,70.09167,-4.76667,0.9990532994270324,50,1,0.46,phot,ACT-MCMF,0.46,0.1455618091771837,17.131260188196663,0.4625,0.0472119009211024,1.0,0.989,6.0308432097771965,1.2166199862129976,1.01238794655644,ACTDR6,6.590619403445907,2.002254441733777,1.6427894271994925,6.46756601357595,1.4720131133136545,1.2440839479245287
ComPACT_G123.534-61.179,13.15,1.69167,0.9946619868278505,41,1,0.446,spec,ACTDR6,0.42,0.141573814405206,8.265187152759633,0.4526,0.0468923126687134,0.995,0.996,3.533090934950558,0.7688393321632963,0.6314326607441825,ACTDR6,4.106105706584095,2.131524821345208,1.531465861750435,4.464087175261558,1.474195294246177,1.159898061854895
ComPACT_G27.261+15.749,266.29167,2.24167,0.9771742224693298,23,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G220.188+22.928,126.49167,4.25,0.977594792842865,28,2,0.225,spec,ACT-MCMF,0.24,0.1236278379313067,4.603250726514677,0.2316,0.0397580698628579,0.998,0.964,4.869999885559082,0.4099999964237213,0.449999988079071,PSZ2,6.307113085125303,1.3628102309783576,1.1804639214321988,6.625089505664816,1.1890943570670025,1.0398759138727989
ComPACT_G355.236-70.034,352.83333,-37.90833,0.9904581308364868,55,1,0.282,phot,ACT-MCMF,0.26,0.1256218353172955,4.754528842862601,,,,,3.3570096932447964,0.7902552072617306,0.6396732435853687,ACTDR6,4.5583904929321335,0.7453596165626681,0.6677445665732956,,,
ComPACT_G133.024-47.410,19.90833,14.90833,0.997899889945984,41,1,0.128,spec,ACT-MCMF,0.16,0.1156518483873514,1.512463971731136,0.1332,0.0365815563239612,0.994,0.951,2.589559,0.553265,0.615594,ComPRASS,2.897388676608867,0.6558176139061225,0.5643777245339362,3.230110029290913,0.4767435025644488,0.4265927582887212
ComPACT_G110.081-74.736,9.425,-12.20833,0.9932639598846436,27,2,,,,0.66,0.1655017830370719,2.349945801100481,,,,,,,,,,,,,,
ComPACT_G101.559-59.049,2.05,2.01667,0.9998470544815063,65,1,0.366,spec,ACTDR6,0.39,0.1385828183262228,12.389539873466832,0.3765,0.0444356797387333,0.999,0.98,5.690000057220459,0.5899999737739563,0.6200000047683716,PSZ2,5.973536914213828,0.9540570421659876,0.8574188866388438,6.645698929517833,0.8064031668634924,0.73549929109805
ComPACT_G14.049+38.391,240.83333,3.29167,0.990962564945221,41,1,0.222,spec,ACT-MCMF,0.24,0.1236278379313067,6.333285856156921,0.2255,0.0395611518487596,1.0,0.996,4.730000019073486,0.550000011920929,0.5899999737739563,PSZ2,5.349821968212579,0.9264052536805436,0.82478302737084,6.107923771539338,0.5797325805470669,0.5391626929252689
ComPACT_G215.597+22.597,124.26667,7.875,0.9995346069335938,68,1,0.254,spec,ACTDR5,0.25,0.1246248366243011,8.838184517737457,0.2658,0.0408621020074745,0.998,0.991,5.25,0.4900000095367431,0.5199999809265137,PSZ2,5.501139249490708,0.6934488682001688,0.636586641868505,5.70471149341219,0.7047362577115669,0.641740063363215
ComPACT_G29.048+48.107,237.14167,17.40833,0.9922526478767396,37,1,0.326,spec,ACTDR6,0.32,0.131603827475262,1.61068880491742,0.3192,0.0425859416718757,0.985,0.901,2.129280237443087,0.5693483353392009,0.4492289790769453,ACTDR6,,,,,,
ComPACT_G73.833-54.919,347.09167,-2.19167,0.9998650550842284,75,1,0.298,spec,RASS-MCMF,0.3,0.1296098300892731,9.113835236827304,0.3,0.041966134152091,1.0,0.996,5.519999980926514,0.5099999904632568,0.5099999904632568,PSZ2,6.953175327603084,1.4103239055877923,1.2319639709224062,6.69238864210661,1.169716487570108,1.0263768099330788
ComPACT_G299.028-59.022,16.65,-57.99167,0.983059823513031,27,2,0.257,phot,PSZSPT,0.26,0.1256218353172955,14.860486574326703,0.3084,0.0422372999419968,0.999,0.996,2.676639,302652800000000.0,230259400000000.0,PSZSPT,2.073658658343021,2.3352082376017256,1.128945629349889,3.963579801648194,0.8669129503881606,0.7372821482772187
ComPACT_G229.292+54.779,158.225,13.175,0.9998034834861756,65,1,0.665,spec,ACTDR6,0.66,0.1655017830370719,6.922008385342696,0.6945,0.0547012417851679,1.0,0.991,7.445385492578305,1.3063505259563462,1.1113547339155423,ACTDR6,3.75537293617301,3.5685575835681305,1.93009822741918,3.122962267207729,3.1210553904582583,1.5440316671341494
ComPACT_G230.520+71.498,174.04167,20.30833,0.9983470439910888,74,1,0.313,spec,REDMAPPER-DES-SDSS,0.33,0.1326008261682564,5.738360679749502,0.3122,0.0423599701802875,0.999,0.984,5.349999904632568,0.5400000214576721,0.5899999737739563,PSZ2,,,,5.647567156735311,0.8541013564055325,0.7622449025871663
ComPACT_G71.587-38.003,334.31667,9.05,0.9959958791732788,44,1,0.288,spec,REDMAPPER-DES-SDSS,0.28,0.1276158327032843,4.2749315989578935,0.2847,0.0414722250347625,0.999,0.992,4.065842,0.928282,1.062648,ComPRASS,4.811739678712044,0.8079278041116557,0.721745509480985,3.158306389552181,1.0903154615731885,0.849018930574525
ComPACT_G348.952-46.513,323.68333,-49.125,0.99881774187088,46,1,0.568,phot,ACTDR5,0.55,0.1545347974141334,6.54847621319808,0.5563,0.050239918908384,0.998,0.917,5.953308249808492,4.964411226588485,6.854057930566794,PSZ-MCMF,4.23124510636157,2.1696903744209077,1.5643738755826635,4.253191234925616,1.901142205988972,1.3799866561444714
ComPACT_G345.247-27.933,294.175,-52.65833,0.9737598299980164,27,2,0.238,phot,ACTDR6,,,,,,,,3.0538555088334123,0.8299629892706962,0.6526018268231091,ACTDR6,4.738902834017645,0.7230501207072119,0.6523650644456493,4.974049495991985,0.4294021145653812,0.4019118692278512
ComPACT_G240.307-50.340,58.65,-37.75,0.9997345805168152,78,1,0.251,spec,ACTDR6,0.25,0.1246248366243011,7.234393362870323,0.2679,0.0409298934549509,0.998,0.975,5.159999847412109,0.4300000071525574,0.449999988079071,PSZ2,3.1518751823467364,0.56435329670282,0.5005458897473976,4.004822583920619,0.6375912911383225,0.56575536770772
ComPACT_G210.147-21.467,82.425,-7.275,0.8355060815811157,22,3,,,,,,,,,,,,,,,,,,,,
ComPACT_G19.125+31.232,249.125,3.14167,0.9993828535079956,79,1,0.274,spec,ACTDR6,0.28,0.1276158327032843,9.710435593923169,0.2799,0.0413172731548164,0.999,0.985,6.650000095367432,0.5199999809265137,0.5400000214576721,PSZ2,7.06527730529466,0.8111961139322075,0.7502095933324975,7.443587051832476,0.7429229625138662,0.6884315538813213
ComPACT_G254.518-27.324,90.99167,-47.23333,0.9902955889701844,72,1,0.274,spec,ACTDR5,0.28,0.1276158327032843,6.681955869203624,0.292,0.0417078810188474,0.997,0.987,4.880000114440918,0.3899999856948852,0.4199999868869781,PSZ2,5.5452421896686985,0.801914231254265,0.7272772647583937,4.975269059411543,0.739007836206575,0.6608173040258762
